"ID","Binomial","Replicate","Confidential","Reference","Source_year","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Range","GROMS_category","Units","Method","Notes","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","Managed","Management_type","Utilised","CITES","CMS","Protected_status","Ramsar","WHS","Biosphere","Other_PA","Threat_status","Primary_threat","Secondary_threat","Tertiary_threat","Caught_and_used","Sport_hunting","Persecuted_as_pest","Pet_trade","Indirect_killing","Introduction","Recolonisation","Recruitment","Removal_of_threat","Rural_to_urban migration","Reintroduction","Range_shift","Legal_protection","Management","Unknown","Other"
60,"Connochaetes_taurinus",1,0,"{East, 1998 #21}",1998,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","mearnsi","(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Serengeti","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-2.33333,34.83333,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Number of individuals","Estimate","Population increase due to elimination of rinderpest from local cattle populations.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","260000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1250000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","917000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","No","Not listed","Not listed","Yes","0","1","1","0","Threatened","Disease","Habitat loss","Habitat degradation/change","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1"
59,"Connochaetes_taurinus",1,0,"{Dublin, 1990 #788} sourced from {NERC Centre for Population Biology, 1999 #524}",1990,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","NULL","(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Serengeti Plains","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-3.16667,35.58333,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Number of individuals","Total count using aerial photography","NERC database included extra data from other papers and extrapolations. From Sinclair (1977), Sinclair and Norton-Griffiths (1982), Sinclair et al. (1985) and Dublin (1990). Some standard error  provided.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","263362","NULL","356124","NULL","439124","NULL","483292","NULL","NULL","NULL","692777","773014","NULL","NULL","NULL","NULL","1440000","1248934","NULL","1337979","NULL","1208711","NULL","1337849","NULL","1146340","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yes","Anti-poaching patrols","Unknown","Not listed","Not listed","Both","0","1","1","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1"
58,"Connochaetes_taurinus",1,0,"{Runyoro, 1995 #786} sourced from {NERC Centre for Population Biology, 1999 #524}",1995,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","NULL","(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Ngorongoro Crater","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-3.18333,35.53333,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Number of individuals - Dry season","Estimate of entire population","Dry season. Area has been censused since 1960s by area authority/ecological monitoring programme, with some early censuses being conducted by different group.  This data is result of all those compiled.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","16100","NULL","16400","15900","15600","13500","16200","18000","15000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","12000","7500","8200","9200","7800","7500","7550","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Yes","Not listed","Not listed","Yes","0","1","1","0","Threatened","Habitat degradation/change","Exploitation","Disease","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
57,"Connochaetes_taurinus",1,0,"{Runyoro, 1995 #786} sourced from {NERC Centre for Population Biology, 1999 #524}",1995,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","NULL","(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Ngorongoro Crater","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-3.18333,35.53333,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Number of individuals - Wet season","Estimate of entire population","Wet season. Area has been censused since 1960s by area authority/ecological monitoring programme, with some early censuses being conducted by different group.  This data is result of all those compiled.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","7500","15000","11250","12000","10500","14200","16750","14200","16750","15000","14000","16000","15950","10100","10150","11900","NULL","18500","NULL","NULL","NULL","NULL","NULL","NULL","9000","6250","7750","11500","9750","11000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Yes","Not listed","Not listed","Yes","0","1","1","0","Threatened","Habitat degradation/change","Exploitation","Disease","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
56,"Connochaetes_taurinus",0,0,"{Broten, 1995 #784} from {NERC Centre for Population Biology, 1999 #524}",1995,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus",NA,"(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Narok District","Kenya","Kenya","Africa",-1.5,35,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Estimate - entire population","Aerial survey(systematic reconnaissance flights) and population modelling","Table 8.4 Changed data to select for August estimates; makes it consistent with the data entered subsequently","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","21000","NULL","21000","21000","NULL","NULL","21000","21000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","Unknown","Not listed","Not listed","Both","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
55,"Connochaetes_taurinus",0,0,"{Prins, 1990 #785} sourced from {NERC Centre for Population Biology, 1999 #524}",1990,"Mammalia","Artiodactyla","Bovidae","Connochaetes","taurinus","NULL","(Burchell, 1824)","White-bearded wildebeest / Blue wildebeest","Lake Manyara National Park","Tanzania, United Republic Of","Tanzania, United Republic Of","Africa",-3.5,35.75,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Intracontinental","Number of individuals","Total count of population","1959 Unpublished estimate mentioned in wardens report; 1961 Morgan-Davies, cit. in Watson and Turner 1965; 1965 - Watson and Turner 1965; 1967 - Vesey-FitzGerald 1969;1970 - Douglas-Hamilton 1972; 1975 - Mwalyosi 1977; 1976 - Douglas-Hamilton unpubl.; 1981 Douglas-Hamilton unpubl.; 1984- Douglas-Hamilton unpubl.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","250","NULL","250","NULL","NULL","NULL","7","NULL","2","NULL","NULL","0","NULL","NULL","NULL","NULL","80","80","NULL","NULL","NULL","NULL","169","NULL","NULL","675","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yes","Anti-poaching measures","Unknown","Not listed","Not listed","Yes","0","0","1","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL"
54,"Connochaetes_gnou",1,0,"{WWF South Africa, 2006 #878}",2006,"Mammalia","Artiodactyla","Bovidae","Connochaetes","gnou",NA,"(Zimmermann, 1780)","Black wildebeest / White-tailed gnu","South Africa (ENDEMIC)","South Africa","South Africa","Africa",-30,26,0,"Terrestrial","Afrotropical","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Individuals","Unknown","Pers. Comm. WWF - SA. Numbers of individuals; 20% in PA.  Conservation efforts of farmers have helped the population.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2200","NULL","NULL","NULL","NULL","NULL","5900","NULL","NULL","NULL","NULL","6200","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","9500","NULL","NULL","NULL","NULL","NULL","18000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","No (large survey area)","0","0","0","0","No threats","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
53,"Colobus_guereza",0,0,"{Arinaitwe, 2000 #651} updated with {Pomeroy, 2010 #2178}",2010,"Mammalia","Primates","Cercopithecidae","Colobus","guereza",NA,"RÃ¼ppell, 1835","Guereza / Magistrate colobus / Eastern black-and-white colobus","K30, Kibale National Park","Uganda","Uganda","Africa",0.56667,30.36667,1,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of groups per KmÂ²","Transect","Density (groups/kmÂ²)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.91","NULL","NULL","NULL","NULL","0.89","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.0499999999999998","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","No","II","Not listed","Yes","0","0","0","0","Threatened","Habitat loss","Habitat degradation/change","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
52,"Cercopithecus_mitis",0,0,"{Arinaitwe, 2000 #651} updated with {Pomeroy, 2010 #2178}",2010,"Mammalia","Primates","Cercopithecidae","Cercopithecus","mitis",NA,"Matschie, 1905","Blue monkey","K30, Kibale National Park","Uganda","Uganda","Africa",0.56667,30.36667,1,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Groups per KmÂ²","Transects","Density (groups/kmÂ²)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2.4500000000000002","NULL","NULL","NULL","NULL","2.25","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.71","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
51,"Cercocebus_galeritus",0,0,"{Kinnaird, 1995 #105}",1995,"Mammalia","Primates","Cercopithecidae","Cercocebus","galeritus","NULL","Peters, 1879","Tana river mangabey","Tana River Primate Reserve","Kenya","Kenya","Africa",-1.89972,40.11833,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Estimate - unknown","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1500","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1000","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","700","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yes","Population monitoring","Unknown","I","Not listed","Yes","0","0","0","0","Threatened","Habitat loss","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
50,"Lophocebus_albigena",0,0,"{Arinaitwe, 2000 #651} updated with {Pomeroy, 2010 #2178}",2010,"Mammalia","Primates","Cercopithecidae","Lophocebus","albigena",NA,"(Gray, 1850)","Grey-cheeked mangabey","K30, Kibale National Park","Uganda","Uganda","Africa",0.56667,30.36667,1,"Terrestrial","Afrotropical","Tropical and subtropical moist broadleaf forests","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of groups per KmÂ²","Transects","Density (groups/kmÂ²).","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.37","NULL","NULL","NULL","NULL","1.04","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.1299999999999999","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.82","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","II","Not listed","Yes","0","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
49,"Ceratotherium_simum",0,0,"{Pomeroy, 2004 #653} updated with {Pomeroy, 2006 #1032}",2006,"Mammalia","Perissodactyla","Rhinocerotidae","Ceratotherium","simum","cottoni","(Burchell, 1817)","Southern white rhinoceros / Northern white rhinoceros","Uganda","Uganda","Uganda","Africa",2,33,0,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Unknown","Extirpated in Uganda. Source game department reports and aerial surveys by UWA, via Dr Lamprey.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","300","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","0","0","NULL","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","I","Not listed","Yes","1","0","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
48,"Ceratotherium_simum",0,0,"{International Rhino Foundation, 2006 #793} and {de Merode, 2005 #794}",2006,"Mammalia","Perissodactyla","Rhinocerotidae","Ceratotherium","simum","cottoni","(Burchell, 1817)","Southern white rhinoceros / Northern white rhinoceros","Garamba National Park","Congo, The Democratic Republic Of The","Congo, The Democratic Republic Of The","Africa",4.15972,25.49889,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Unknown","Minimum known. 2005 figure is from aerial transect survey.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","490","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","32","NULL","NULL","NULL","NULL","NULL","NULL","30","NULL","32","15","4","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Yes","Low level anti-poaching measures (declining)","Yes","I","Not listed","Yes","0","1","0","0","Threatened","Exploitation","NULL","NULL","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
47,"Ceratotherium_simum",1,0,"{WWF, 2005 #870}",2005,"Mammalia","Perissodactyla","Rhinocerotidae","Ceratotherium","simum","cottoni","(Burchell, 1817)","Southern white rhinoceros / Northern white rhinoceros","Garamba National Park","Congo, The Democratic Republic Of The","Congo, The Democratic Republic Of The","Africa",4.15972,25.49889,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Individuals","Unknown","Northern White Rhino population now restricted to Garamba National Park. Nb.replicate with pop. ID 5655 as only one population left of this sub species.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","30","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Yes","I","Not listed","Yes","0","1","0","0","Threatened","Exploitation","NULL","NULL","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
46,"Ceratotherium_simum",1,0,"{African Wildlife Foundation, 1999 #20}",1999,"Mammalia","Perissodactyla","Rhinocerotidae","Ceratotherium","simum","cottoni","(Burchell, 1817)","Southern white rhinoceros / Northern white rhinoceros","Garamba National Park","Congo, The Democratic Republic Of The","Congo, The Democratic Republic Of The","Africa",4.15972,25.49889,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Aerial survey - count","1996 and 1999 figures are mimimum population figures.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","27","NULL","NULL","20","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","I","Not listed","Yes","0","1","0","0","Unknown (no information)","NULL","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1","NULL"
45,"Cephalophus_rufilatus",0,0,"{Fischer, 2001 #781}",2001,"Mammalia","Artiodactyla","Bovidae","Cephalophus","rufilatus","NULL","Gray, 1846","Red-flanked duiker","ComoÃ© National Park","CÃ´te D'Ivoire","CÃ´te D'Ivoire","Africa",9,-4,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Road transect","1978 figure from GTZ/FGU (1979) corrected estimates. 1984 figure from Poilecot et al (1991). 1998 figure from Fischer et al (2001)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","15000","NULL","NULL","NULL","NULL","NULL","5500","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","5200","NULL","NULL","1600","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","Yes","Not listed","Not listed","Yes","0","1","1","0","Threatened","Exploitation","Habitat loss","Habitat degradation/change","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
44,"Philantomba_maxwellii",0,0,"{Fischer, 2001 #781}",2001,"Mammalia","Artiodactyla","Bovidae","Philantomba","maxwellii","NULL","C. H. Smith, 1827","Maxwell's duiker","ComoÃ© National Park","CÃ´te D'Ivoire","CÃ´te D'Ivoire","Africa",9,-4,1,"Terrestrial","Afrotropical","Tropical and subtropical grasslands, savannas and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Number of individuals","Road survey","1978 figure from GTZ/FGU (1979) corrected estimates. 1984 figure from Poilecot et al (1991). 1998 figure from Fischer et al (2001)","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","6000","NULL","NULL","NULL","NULL","NULL","900","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2300","NULL","NULL","500","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","No","NULL","Yes","Not listed","Not listed","Yes","0","1","1","0","Threatened","Exploitation","Habitat loss","Habitat degradation/change","1","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
43,"Canis_simensis",1,0,"{Stephens, 2001 #865}",2001,"Mammalia","Carnivora","Canidae","Canis","simensis",NA,"RÃ¼ppell, 1835","Ethiopian wolf","Upper Web Valley, Bale Mountains National Park","Ethiopia","Ethiopia","Africa",7,39.75,1,"Terrestrial","Afrotropical","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","Mean encounter rate/km","Circuit census","Data collated from published work, unpublished reports and Bale Mountains National Park records. Bimonthly horseback circuits using an established route employed since inception in 1988.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","1.08","0.52","0.44","0.1","NULL","NULL","NULL","0.22","0.26","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Yes","Not listed","Not listed","Yes","0","0","0","0","Threatened","Habitat degradation/change","Disease","Exploitation","0","0","1","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
42,"Canis_simensis",0,0,"{Stephens, 2001 #865}",2001,"Mammalia","Carnivora","Canidae","Canis","simensis","NULL","RÃ¼ppell, 1835","Ethiopian wolf","Sanetti Plateau, Bale Mountains National Park","Ethiopia","Ethiopia","Africa",7,39.75,1,"Terrestrial","Afrotropical","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL","Native","Not in GROMS","mean encounter rate/km","road counts","Data collated from published work, unpublished reports and Bale Mountains National Park records. Bimonthly horseback circuits using an established route employed since inception in 1988.","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0.35","NULL","0.11","0.14499999999999999","0.155","0.12","7.0000000000000007E-2","7.4999999999999997E-2","0.14499999999999999","NULL","4.4999999999999998E-2","2.5000000000000001E-2","0.09","0.12","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","Unknown","NULL","Unknown","Not listed","Not listed","Yes","0","0","0","0","Threatened","Habitat degradation/change","NULL","NULL","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
